"territory_id","revision","name","name_ko","level","country","population_source","population_confidence","pop_-2700","pop_-2500","pop_-2333","pop_-2000","pop_-1500","pop_-1000","pop_-500","pop_-200","pop_0","pop_200","pop_400","pop_500","pop_600","pop_650","pop_700","pop_750","pop_800","pop_900","pop_1000","pop_1050","pop_1100","pop_1127","pop_1150","pop_1200","pop_1231","pop_1250","pop_1280","pop_1300","pop_1350","pop_1400","pop_1450","pop_1500","pop_1600","pop_1700","pop_1800","pop_1850","pop_1900","pop_1950","pop_2000","pop_2025"
"6a9b3b263c16528540b43899","0","Foshan","佛山市","city","China","기존 호구·인구 자료 연결","","","","","","","","","","","","285000","427500","760000","950000","1045000","1235000","902500","950000","1092500","1377500","1757500","1710000","1567500","1852500","1567500","1235000","1045000","1092500","997500","1187500","1330000","1520000","1900000","2280000","3325000","","","","",""
"6a9b3b263c16528540b4389a","0","Guangzhou","广州市","city","China","기존 호구·인구 자료 연결","","","","","","","","","929500","1098500","304200","507000","760500","1352000","1690000","1859000","2197000","1605500","1690000","1943500","2450500","3126500","3042000","2788500","3295500","2788500","2197000","1859000","1943500","1774500","2112500","2366000","2704000","3380000","4056000","5915000","","","","",""
"6a9b3b263c16528540b4389b","0","Heyuan","河源市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b4389c","0","Huizhou","惠州市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b4389d","0","Jiangmen","江门市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b4389e","0","Jieyang","揭阳市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b4389f","0","Maoming","茂名市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438a0","0","Meizhou","梅州市","city","China","기존 호구·인구 자료 연결","","","","","","","","","","","","117000","175500","312000","390000","429000","507000","370500","390000","448500","565500","721500","702000","643500","760500","643500","507000","429000","448500","409500","487500","546000","624000","780000","936000","1365000","","","","",""
"6a9b3b263c16528540b438a1","0","Qingyuan","清远市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438a2","0","Shantou","汕头市","city","China","기존 호구·인구 자료 연결","","","","","","","","","","","","168000","252000","448000","560000","616000","728000","532000","560000","644000","812000","1036000","1008000","924000","1092000","924000","728000","616000","644000","588000","700000","784000","896000","1120000","1344000","1960000","","","","",""
"6a9b3b263c16528540b438a3","0","Shanwei","汕尾市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438a4","0","Shenzhen","深圳市","city","China","기존 호구·인구 자료 연결","","","","","","","","","","","","","","","","","","1662500","1750000","2012500","2537500","3237500","3150000","2887500","3412500","2887500","2275000","1925000","2012500","1837500","2187500","2450000","2800000","3500000","4200000","6125000","","","","",""
"6a9b3b263c16528540b438a5","0","Yangjiang","阳江市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438a6","0","Yunfu","云浮市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438a7","0","Zhanjiang","湛江市","city","China","기존 호구·인구 자료 연결","","","","","","","","","","","131400","219000","328500","584000","730000","803000","949000","693500","730000","839500","1058500","1350500","1314000","1204500","1423500","1204500","949000","803000","839500","766500","912500","1022000","1168000","1460000","1752000","2555000","","","","",""
"6a9b3b263c16528540b438a8","0","Zhaoqing","肇庆市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438a9","0","Zhongshan","中山市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438aa","0","Zhuhai","珠海市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438ab","0","Baise","百色市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438ac","0","Beihai","北海市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438ad","0","Chongzuo","崇左市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438ae","0","Fangchenggang","防城港市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438af","0","Guigang","贵港市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438b0","0","Hechi","河池市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438b1","0","Hezhou","贺州市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438b2","0","Laibin","来宾市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438b3","0","Liuzhou","柳州市","city","China","기존 호구·인구 자료 연결","","","","","","","","","","","73800","123000","184500","328000","410000","451000","533000","389500","410000","471500","594500","758500","738000","676500","799500","676500","533000","451000","471500","430500","512500","574000","656000","820000","984000","1435000","","","","",""
"6a9b3b263c16528540b438b4","0","Nanning","南宁市","city","China","기존 호구·인구 자료 연결","","","","","","","","","","","127800","213000","319500","568000","710000","781000","923000","674500","710000","816500","1029500","1313500","1278000","1171500","1384500","1171500","923000","781000","816500","745500","887500","994000","1136000","1420000","1704000","2485000","","","","",""
"6a9b3b263c16528540b438b5","0","Qinzhou","钦州市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438b6","0","Wuzhou","梧州市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438b7","0","Anshun","安顺市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438b8","0","Bijie","毕节地区","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438ba","0","Liupanshui","六盘水市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438bb","0","QiandongnanMiaoandDong","黔东南苗族侗族自治州","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438bc","0","QiannanBuyeiandMiao","黔南布依族苗族自治州","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438bd","0","QianxinanBuyeiandMiao","黔西南布依族苗族自治州","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438be","0","Tongren","铜仁地区","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438bf","0","Zunyi","遵义市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438c0","0","Haikou","海口市","city","China","기존 호구·인구 자료 연결","","","","","","","","","","","52200","87000","130500","232000","290000","319000","377000","275500","290000","333500","420500","536500","522000","478500","565500","478500","377000","319000","333500","304500","362500","406000","464000","580000","696000","1015000","","","","",""
"6a9b3b263c16528540b438c1","0","Sanya","三亚市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438c2","0","Hegang","鹤岗市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438c3","0","Qitaihe","七台河市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438c5","0","CentralandWestern","NA","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438c7","0","Qianjiang","潜江市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438c8","0","Shennongjia","神农架林区","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438cb","0","Xiantao","仙桃市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438cc","0","Chenzhou","郴州市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438cd","0","Loudi","娄底市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438ce","0","Xiangtan","湘潭市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438cf","0","XiangxiTujiaandMiao","湘西土家族苗族自治州","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438d0","0","Zhuzhou","株洲市","city","China","기존 호구·인구 자료 연결","","","","","","","","","","","","117000","175500","312000","390000","429000","507000","370500","390000","448500","565500","721500","702000","643500","760500","643500","507000","429000","448500","409500","487500","546000","624000","780000","936000","1365000","","","","",""
"6a9b3b263c16528540b438d1","0","Wuxi","无锡市","city","China","기존 호구·인구 자료 연결","","","","","","","","","407000","481000","133200","222000","333000","592000","740000","814000","962000","703000","740000","851000","1073000","1369000","1332000","1221000","1443000","1221000","962000","814000","851000","777000","925000","1036000","1184000","1480000","1776000","2590000","","","","",""
"6a9b3b263c16528540b438d2","0","Ganzhou","赣州市","city","China","기존 호구·인구 자료 연결","","","","","","","","","","","176400","294000","441000","784000","980000","1078000","1274000","931000","980000","1127000","1421000","1813000","1764000","1617000","1911000","1617000","1274000","1078000","1127000","1029000","1225000","1372000","1568000","1960000","2352000","3430000","","","","",""
"6a9b3b263c16528540b438d3","0","Ji'an","吉安市","city","China","기존 호구·인구 자료 연결","","","","","","","","","","","86400","144000","216000","384000","480000","528000","624000","456000","480000","552000","696000","888000","864000","792000","936000","792000","624000","528000","552000","504000","600000","672000","768000","960000","1152000","1680000","","","","",""
"6a9b3b263c16528540b438d4","0","Pingxiang","萍乡市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438d5","0","Shangrao","上饶市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438d6","0","Xinyu","新余市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438d7","0","Yingtan","鹰潭市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438d8","0","Liaoyuan","辽源市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438d9","0","Siping","四平市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438db","0","Fuxin","阜新市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438dc","0","Tieling","铁岭市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438e0","0","Wuhai","乌海市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438e3","0","Guyuan","固原市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438e4","0","Shizuishan","石嘴山市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438e5","0","Wuzhong","吴忠市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438e6","0","Yinchuan","银川市","city","China","기존 호구·인구 자료 연결","","","","","","","","","","","51480","85800","128700","228800","286000","314600","371800","271700","286000","328900","414700","529100","514800","471900","557700","471900","371800","314600","328900","300300","357500","400400","457600","572000","686400","1001000","","","","",""
"6a9b3b263c16528540b438e7","0","Zhongwei","中卫市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438e8","0","GologTibetan","果洛藏族自治州","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438e9","0","GyêguTibetan","玉树藏族自治州","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438ea","0","HaibeiTibetan","海北藏族自治州","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438eb","0","HainanTibetan","海南藏族自治州","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438ec","0","HaixiMongolandTibetan","海西蒙古族藏族自治州","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438ed","0","HuangnanTibetan","黄南藏族自治州","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438ee","0","Laiwu","莱芜市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438f0","0","Bazhong","巴中市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438f1","0","Chengdu","成都市","city","China","기존 호구·인구 자료 연결","","","","","","","","","1149500","1358500","376200","627000","940500","1672000","2090000","2299000","2717000","1985500","2090000","2403500","3030500","3866500","3762000","3448500","4075500","3448500","2717000","2299000","2403500","2194500","2612500","2926000","3344000","4180000","5016000","7315000","","","","",""
"6a9b3b263c16528540b438f2","0","Dazhou","达州市","city","China","기존 호구·인구 자료 연결","","","","","","","","","","","99000","165000","247500","440000","550000","605000","715000","522500","550000","632500","797500","1017500","990000","907500","1072500","907500","715000","605000","632500","577500","687500","770000","880000","1100000","1320000","1925000","","","","",""
"6a9b3b263c16528540b438f3","0","Deyang","德阳市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438f4","0","GarzêTibetan","甘孜藏族自治州","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438f5","0","Guang'an","广安市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438f6","0","Guangyuan","广元市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438f7","0","LiangshanYi","凉山彝族自治州","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438f8","0","Luzhou","泸州市","city","China","기존 호구·인구 자료 연결","","","","","","","","","280500","331500","91800","153000","229500","408000","510000","561000","663000","484500","510000","586500","739500","943500","918000","841500","994500","841500","663000","561000","586500","535500","637500","714000","816000","1020000","1224000","1785000","","","","",""
"6a9b3b263c16528540b438f9","0","Meishan","眉山市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438fa","0","Mianyang","绵阳市","city","China","기존 호구·인구 자료 연결","","","","","","","","","297000","351000","97200","162000","243000","432000","540000","594000","702000","513000","540000","621000","783000","999000","972000","891000","1053000","891000","702000","594000","621000","567000","675000","756000","864000","1080000","1296000","1890000","","","","",""
"6a9b3b263c16528540b438fb","0","Nanchong","南充市","city","China","기존 호구·인구 자료 연결","","","","","","","","","346500","409500","113400","189000","283500","504000","630000","693000","819000","598500","630000","724500","913500","1165500","1134000","1039500","1228500","1039500","819000","693000","724500","661500","787500","882000","1008000","1260000","1512000","2205000","","","","",""
"6a9b3b263c16528540b438fc","0","Neijiang","内江市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438fd","0","Panzhihua","攀枝花市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438fe","0","Ya'an","雅安市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b438ff","0","Yibin","宜宾市","city","China","기존 호구·인구 자료 연결","","","","","","","","","302500","357500","99000","165000","247500","440000","550000","605000","715000","522500","550000","632500","797500","1017500","990000","907500","1072500","907500","715000","605000","632500","577500","687500","770000","880000","1100000","1320000","1925000","","","","",""
"6a9b3b263c16528540b43900","0","Zigong","自贡市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b43901","0","Ziyang","资阳市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b43903","0","BörtalaMongol","博尔塔拉蒙古自治州","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b43909","0","Shihezi","石河子市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b4390c","0","Lhasa","拉萨市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b4390d","0","Nagchu","那曲地区","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b4390e","0","Ngari","阿里地区","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b4390f","0","Nyingtri","林芝地区","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b43910","0","Shannan","山南地区","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b43911","0","Shigatse","日喀则地区","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b43912","0","Baoshan","保山市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b43913","0","ChuxiongYi","楚雄彝族自治州","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b43914","0","DaliBai","大理白族自治州","city","China","기존 호구·인구 자료 연결","","","","","","","","","","","66600","111000","166500","296000","370000","407000","481000","351500","370000","425500","536500","684500","666000","610500","721500","610500","481000","407000","425500","388500","462500","518000","592000","740000","888000","1295000","","","","",""
"6a9b3b263c16528540b43915","0","DehongDaiandJingpo","德宏傣族景颇族自治州","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b43916","0","DêqênTibetan","迪庆藏族自治州","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b43917","0","HongheHaniandYi","红河哈尼族彝族自治州","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b43918","0","Kunming","昆明市","city","China","기존 호구·인구 자료 연결","","","","","","","","","","","158400","264000","396000","704000","880000","968000","1144000","836000","880000","1012000","1276000","1628000","1584000","1452000","1716000","1452000","1144000","968000","1012000","924000","1100000","1232000","1408000","1760000","2112000","3080000","","","","",""
"6a9b3b263c16528540b43919","0","Lijiang","丽江市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b4391a","0","Lincang","临沧市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b4391b","0","NujiangLisu","怒江傈僳族自治州","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b4391c","0","Pu'er","普洱市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b4391d","0","Qujing","曲靖市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b4391e","0","WenshanZhuangandMiao","文山壮族苗族自治州","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b4391f","0","XishuangbannaDai","西双版纳傣族自治州","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b43920","0","Yuxi","玉溪市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b43921","0","Zhaotong","昭通市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b43922","0","Jiaxing","嘉兴市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b43923","0","Lishui","丽水市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b43924","0","Quzhou","衢州市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b263c16528540b43925","0","Zhoushan","舟山市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b7ee38d6ae245e08316","0","Leshan","乐山市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b7ee38d6ae245e08317","0","Chamdo","昌都地区","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b3b7ee38d6ae245e08318","0","Huzhou","湖州市","city","China","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b439933a01e46a8fb441e","0","Zongyang County","쭝양현","","Zongyang County","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b440a33a01e46a8fb441f","0","Fuzhou City","푸저우시","","Fuzhou City","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9b444833a01e46a8fb4420","0","Yulin City","위린시","","Yulin City","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9e6e3ab0dcfba3e87a21ef","0","Yanqing District","옌칭구","","Yanqing District","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9ea57b83078371ce6624c1","0","Chongqing","충칭시","","Chongqing","기존 호구·인구 자료 연결","","","","","","","","","550000","650000","180000","300000","450000","800000","1000000","1100000","1300000","950000","1000000","1150000","1450000","1850000","1800000","1650000","1950000","1650000","1300000","1100000","1150000","1050000","1250000","1400000","1600000","2000000","2400000","3500000","","","","",""
"6a9fa2db1920e2ff945eb78b","0","Jilin","지린성","province","Jilin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9fa39b1920e2ff945eb78c","0","Yanbian","연변조선족자치주","city","Yanbian","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6a9fa4651920e2ff945eb78d","0","Guiyang","구이양시","","Guiyang","기존 호구·인구 자료 연결","","","","","","","","","","","","150000","225000","400000","500000","550000","650000","475000","500000","575000","725000","925000","900000","825000","975000","825000","650000","550000","575000","525000","625000","700000","800000","1000000","1200000","1750000","","","","",""
"6aa278758e6c71dde7d73a26","0","Beijing2","베이징시2","","Beijing2","기존 호구·인구 자료 연결","","","","","","","","","1193500","1410500","390600","651000","976500","1736000","2170000","2387000","2821000","2061500","2170000","2495500","3146500","4014500","3906000","3580500","4231500","3580500","2821000","2387000","2495500","2278500","2712500","3038000","3472000","4340000","5208000","7595000","","","","",""
"6aa27b438e6c71dde7d73a28","0","Langfang2","랑팡시2","","Langfang2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6aa27ef98e6c71dde7d73a29","0","Langfang2 (복사본)","랑팡시1","city","Langfang2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6aa281b28e6c71dde7d73a2a","0","Beijing2 (복사본)","베이징시3","city","Beijing2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6aa2ac2e8e6c71dde7d73a2b","0","Chengde2","승덕시","","Chengde2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6aa3521e8e6c71dde7d73a31","0","Hinggan League","싱안맹","","Hinggan League","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6aa353df8e6c71dde7d73a32","0","Shanghai (복사본)","","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
