"territory_id","name","name_ko","level","review_status","review_reason","existing_values","newly_filled_values","changed_existing_values","first_added_year","filled_2025","retained_2025","population_source","population_confidence"
"6a9b3b263c16528540b4389a","Guangzhou","广州市","city","기존값 유지","기존 연결값 유지. 새로 채운 12개 연도값은 근거 미확인","28","12","0","-2700","10,754,545","","기존 호구·인구 자료 연결",""
"6a9b3b263c16528540b4389b","Heyuan","河源市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b4389c","Huizhou","惠州市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b4389d","Jiangmen","江门市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b4389e","Jieyang","揭阳市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b4389f","Maoming","茂名市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438a0","Meizhou","梅州市","city","기존값 유지","기존 연결값 유지. 새로 채운 15개 연도값은 근거 미확인","25","15","0","-2700","2,481,818","","기존 호구·인구 자료 연결",""
"6a9b3b263c16528540b438a1","Qingyuan","清远市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438a2","Shantou","汕头市","city","기존값 유지","기존 연결값 유지. 새로 채운 15개 연도값은 근거 미확인","25","15","0","-2700","3,563,636","","기존 호구·인구 자료 연결",""
"6a9b3b263c16528540b438a3","Shanwei","汕尾市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438a4","Shenzhen","深圳市","city","기존값 유지","기존 연결값 유지. 새로 채운 21개 연도값은 근거 미확인","19","21","0","-2700","11,136,364","","기존 호구·인구 자료 연결",""
"6a9b3b263c16528540b438a5","Yangjiang","阳江市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438a6","Yunfu","云浮市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438a7","Zhanjiang","湛江市","city","기존값 유지","기존 연결값 유지. 새로 채운 14개 연도값은 근거 미확인","26","14","0","-2700","4,645,455","","기존 호구·인구 자료 연결",""
"6a9b3b263c16528540b438a8","Zhaoqing","肇庆市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438a9","Zhongshan","中山市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438aa","Zhuhai","珠海市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438ab","Baise","百色市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438ac","Beihai","北海市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438ad","Chongzuo","崇左市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438ae","Fangchenggang","防城港市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438af","Guigang","贵港市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438b0","Hechi","河池市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438b1","Hezhou","贺州市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438b2","Laibin","来宾市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438b3","Liuzhou","柳州市","city","기존값 유지","기존 연결값 유지. 새로 채운 14개 연도값은 근거 미확인","26","14","0","-2700","2,609,091","","기존 호구·인구 자료 연결",""
"6a9b3b263c16528540b438b4","Nanning","南宁市","city","기존값 유지","기존 연결값 유지. 새로 채운 14개 연도값은 근거 미확인","26","14","0","-2700","4,518,182","","기존 호구·인구 자료 연결",""
"6a9b3b263c16528540b438b5","Qinzhou","钦州市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438b6","Wuzhou","梧州市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438b7","Anshun","安顺市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438b8","Bijie","毕节地区","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438ba","Liupanshui","六盘水市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438bb","QiandongnanMiaoandDong","黔东南苗族侗族自治州","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438bc","QiannanBuyeiandMiao","黔南布依族苗族自治州","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438bd","QianxinanBuyeiandMiao","黔西南布依族苗族自治州","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438be","Tongren","铜仁地区","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438bf","Zunyi","遵义市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438c0","Haikou","海口市","city","기존값 유지","기존 연결값 유지. 새로 채운 14개 연도값은 근거 미확인","26","14","0","-2700","1,845,455","","기존 호구·인구 자료 연결",""
"6a9b3b263c16528540b438c1","Sanya","三亚市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438c2","Hegang","鹤岗市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438c3","Qitaihe","七台河市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438c5","CentralandWestern","NA","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438c7","Qianjiang","潜江市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438c8","Shennongjia","神农架林区","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438cb","Xiantao","仙桃市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438cc","Chenzhou","郴州市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438cd","Loudi","娄底市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438ce","Xiangtan","湘潭市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438cf","XiangxiTujiaandMiao","湘西土家族苗族自治州","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438d0","Zhuzhou","株洲市","city","기존값 유지","기존 연결값 유지. 새로 채운 15개 연도값은 근거 미확인","25","15","0","-2700","2,481,818","","기존 호구·인구 자료 연결",""
"6a9b3b263c16528540b438d1","Wuxi","无锡市","city","기존값 유지","기존 연결값 유지. 새로 채운 12개 연도값은 근거 미확인","28","12","0","-2700","4,709,091","","기존 호구·인구 자료 연결",""
"6a9b3b263c16528540b438d2","Ganzhou","赣州市","city","기존값 유지","기존 연결값 유지. 새로 채운 14개 연도값은 근거 미확인","26","14","0","-2700","6,236,364","","기존 호구·인구 자료 연결",""
"6a9b3b263c16528540b438d3","Ji'an","吉安市","city","기존값 유지","기존 연결값 유지. 새로 채운 14개 연도값은 근거 미확인","26","14","0","-2700","3,054,545","","기존 호구·인구 자료 연결",""
"6a9b3b263c16528540b438d4","Pingxiang","萍乡市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438d5","Shangrao","上饶市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438d6","Xinyu","新余市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438d7","Yingtan","鹰潭市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438d8","Liaoyuan","辽源市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438d9","Siping","四平市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438db","Fuxin","阜新市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438dc","Tieling","铁岭市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438e0","Wuhai","乌海市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438e3","Guyuan","固原市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438e4","Shizuishan","石嘴山市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438e5","Wuzhong","吴忠市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438e6","Yinchuan","银川市","city","기존값 유지","기존 연결값 유지. 새로 채운 14개 연도값은 근거 미확인","26","14","0","-2700","1,820,000","","기존 호구·인구 자료 연결",""
"6a9b3b263c16528540b438e7","Zhongwei","中卫市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438e8","GologTibetan","果洛藏族自治州","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438e9","GyêguTibetan","玉树藏族自治州","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438ea","HaibeiTibetan","海北藏族自治州","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438eb","HainanTibetan","海南藏族自治州","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438ec","HaixiMongolandTibetan","海西蒙古族藏族自治州","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438ed","HuangnanTibetan","黄南藏族自治州","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438ee","Laiwu","莱芜市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438f0","Bazhong","巴中市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438f1","Chengdu","成都市","city","기존값 유지","기존 연결값 유지. 새로 채운 12개 연도값은 근거 미확인","28","12","0","-2700","13,300,000","","기존 호구·인구 자료 연결",""
"6a9b3b263c16528540b438f2","Dazhou","达州市","city","기존값 유지","기존 연결값 유지. 새로 채운 14개 연도값은 근거 미확인","26","14","0","-2700","3,500,000","","기존 호구·인구 자료 연결",""
"6a9b3b263c16528540b438f3","Deyang","德阳市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438f4","GarzêTibetan","甘孜藏族自治州","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438f5","Guang'an","广安市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438f6","Guangyuan","广元市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438f7","LiangshanYi","凉山彝族自治州","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438f8","Luzhou","泸州市","city","기존값 유지","기존 연결값 유지. 새로 채운 12개 연도값은 근거 미확인","28","12","0","-2700","3,245,455","","기존 호구·인구 자료 연결",""
"6a9b3b263c16528540b438f9","Meishan","眉山市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438fa","Mianyang","绵阳市","city","기존값 유지","기존 연결값 유지. 새로 채운 12개 연도값은 근거 미확인","28","12","0","-2700","3,436,364","","기존 호구·인구 자료 연결",""
"6a9b3b263c16528540b438fb","Nanchong","南充市","city","기존값 유지","기존 연결값 유지. 새로 채운 12개 연도값은 근거 미확인","28","12","0","-2700","4,009,091","","기존 호구·인구 자료 연결",""
"6a9b3b263c16528540b438fc","Neijiang","内江市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438fd","Panzhihua","攀枝花市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438fe","Ya'an","雅安市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b438ff","Yibin","宜宾市","city","기존값 유지","기존 연결값 유지. 새로 채운 12개 연도값은 근거 미확인","28","12","0","-2700","3,500,000","","기존 호구·인구 자료 연결",""
"6a9b3b263c16528540b43900","Zigong","自贡市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b43901","Ziyang","资阳市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b43903","BörtalaMongol","博尔塔拉蒙古自治州","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b43909","Shihezi","石河子市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b4390c","Lhasa","拉萨市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b4390d","Nagchu","那曲地区","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b4390e","Ngari","阿里地区","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b4390f","Nyingtri","林芝地区","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b43910","Shannan","山南地区","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b43911","Shigatse","日喀则地区","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b43912","Baoshan","保山市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b43913","ChuxiongYi","楚雄彝族自治州","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b43914","DaliBai","大理白族自治州","city","기존값 유지","기존 연결값 유지. 새로 채운 14개 연도값은 근거 미확인","26","14","0","-2700","2,354,545","","기존 호구·인구 자료 연결",""
"6a9b3b263c16528540b43915","DehongDaiandJingpo","德宏傣族景颇族自治州","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b43916","DêqênTibetan","迪庆藏族自治州","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b43917","HongheHaniandYi","红河哈尼族彝族自治州","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b43918","Kunming","昆明市","city","기존값 유지","기존 연결값 유지. 새로 채운 14개 연도값은 근거 미확인","26","14","0","-2700","5,600,000","","기존 호구·인구 자료 연결",""
"6a9b3b263c16528540b43919","Lijiang","丽江市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b4391a","Lincang","临沧市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b4391b","NujiangLisu","怒江傈僳族自治州","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b4391c","Pu'er","普洱市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b4391d","Qujing","曲靖市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b4391e","WenshanZhuangandMiao","文山壮族苗族自治州","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b4391f","XishuangbannaDai","西双版纳傣族自治州","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b43920","Yuxi","玉溪市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b43921","Zhaotong","昭通市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b43922","Jiaxing","嘉兴市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b43923","Lishui","丽水市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b43924","Quzhou","衢州市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b263c16528540b43925","Zhoushan","舟山市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b7ee38d6ae245e08316","Leshan","乐山市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b7ee38d6ae245e08317","Chamdo","昌都地区","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b3b7ee38d6ae245e08318","Huzhou","湖州市","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b439933a01e46a8fb441e","Zongyang County","쭝양현","","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9b440a33a01e46a8fb441f","Fuzhou City","푸저우시","","원본 행 복원","채운 CSV에서 빠진 영토. 기존 값을 유지","0","0","0","","","","",""
"6a9b444833a01e46a8fb4420","Yulin City","위린시","","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9e6e3ab0dcfba3e87a21ef","Yanqing District","옌칭구","","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9ea57b83078371ce6624c1","Chongqing","충칭시","","기존값 유지","기존 연결값 유지. 새로 채운 12개 연도값은 근거 미확인","28","12","0","-2700","6,363,636","","기존 호구·인구 자료 연결",""
"6a9fa2db1920e2ff945eb78b","Jilin","지린성","province","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 189개 영토에 반복","0","40","0","-2700","3,000,000","","",""
"6a9fa39b1920e2ff945eb78c","Yanbian","연변조선족자치주","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6a9fa4651920e2ff945eb78d","Guiyang","구이양시","","기존값 유지","기존 연결값 유지. 새로 채운 15개 연도값은 근거 미확인","25","15","0","-2700","3,181,818","","기존 호구·인구 자료 연결",""
"6aa278758e6c71dde7d73a26","Beijing2","베이징시2","","기존값 유지","기존 연결값 유지. 새로 채운 12개 연도값은 근거 미확인","28","12","0","-2700","13,809,091","","기존 호구·인구 자료 연결",""
"6aa27b438e6c71dde7d73a28","Langfang2","랑팡시2","","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6aa27ef98e6c71dde7d73a29","Langfang2 (복사본)","랑팡시1","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6aa281b28e6c71dde7d73a2a","Beijing2 (복사본)","베이징시3","city","원본 행 복원","채운 CSV에서 빠진 영토. 기존 값을 유지","0","0","0","","","","",""
"6aa2ac2e8e6c71dde7d73a2b","Chengde2","승덕시","","원본 행 복원","채운 CSV에서 빠진 영토. 기존 값을 유지","0","0","0","","","","",""
"6aa3521e8e6c71dde7d73a31","Hinggan League","싱안맹","","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
"6aa353df8e6c71dde7d73a32","Shanghai (복사본)","","city","재검증 필요","기존 영토·인구 원천값 없음. 동일 곡선 259개 영토에 반복","0","40","0","-2700","1,000,000","","",""
